datetime,energy_kwh,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),weather_code (wmo code),wind_speed_10m (km/h),visibility (m),is_day ()
2025-12-03 04:45:00,,7.2,95,6.5,4.7,0.0,0.0,0.0,0.0,0.0,0.0,3,11.5,4040.0,0
2025-12-03 05:00:00,,7.3,95,6.5,4.7,0.0,0.0,0.0,0.0,0.0,0.0,3,11.5,4240.0,0
2025-12-03 05:15:00,,7.3,95,6.5,4.7,0.0,0.0,0.0,0.0,0.0,0.0,3,11.5,4060.0,0
2025-12-03 05:30:00,,7.3,96,6.7,4.8,0.0,0.0,0.0,0.0,0.0,0.0,3,11.2,3880.0,0
2025-12-03 05:45:00,,7.2,96,6.6,4.8,0.0,0.0,0.0,0.0,0.0,0.0,3,10.8,3680.0,0
2025-12-03 06:00:00,,7.2,96,6.6,4.9,0.0,0.0,0.0,0.0,0.0,0.0,3,10.4,3500.0,0
2025-12-03 06:15:00,,7.2,96,6.6,4.9,0.0,0.0,0.0,0.0,0.0,0.0,3,10.4,15120.0,0
2025-12-03 06:30:00,,7.2,95,6.5,4.8,0.0,0.0,0.0,0.0,0.0,0.0,3,10.4,26760.0,0
2025-12-03 06:45:00,,7.2,94,6.3,4.8,0.0,0.0,0.0,0.0,0.0,0.0,3,10.4,38380.0,0
2025-12-03 07:00:00,,7.2,94,6.3,4.8,0.0,0.0,0.0,0.0,0.0,0.0,3,10.4,50000.0,0
2025-12-03 07:15:00,,7.2,94,6.3,4.8,0.0,0.0,0.0,0.0,0.0,0.0,3,10.1,39040.0,0
2025-12-03 07:30:00,,7.2,95,6.5,4.9,0.0,0.0,0.0,0.0,0.0,0.0,3,9.7,28060.0,0
2025-12-03 07:45:00,,7.2,95,6.5,5.0,1.0,0.0,1.0,0.0,0.0,7.2,3,9.4,17100.0,1
2025-12-03 08:00:00,,7.3,95,6.5,5.0,9.0,0.0,9.0,0.0,9.0,48.3,3,9.4,6120.0,1
2025-12-03 08:15:00,,7.3,95,6.6,5.1,20.0,0.8,19.2,12.1,20.0,91.9,3,9.4,17100.0,1
2025-12-03 08:30:00,,7.4,94,6.5,5.1,34.0,3.0,31.0,31.8,34.0,133.5,2,9.7,28060.0,1
2025-12-03 08:45:00,,7.5,93,6.4,5.2,50.0,6.9,43.1,56.0,50.0,172.7,1,9.7,39040.0,1
2025-12-03 09:00:00,,7.6,92,6.4,5.2,68.0,12.8,55.2,85.8,68.0,209.4,1,10.1,50000.0,1
2025-12-03 09:15:00,,7.7,91,6.3,5.2,88.0,21.1,66.9,122.1,88.0,243.4,0,10.4,50000.0,1
2025-12-03 09:30:00,,7.7,90,6.2,5.2,110.0,32.4,77.6,166.1,110.0,274.6,0,10.4,50000.0,1
2025-12-03 09:45:00,,7.8,90,6.3,5.3,135.0,47.9,87.1,222.8,135.0,302.9,0,10.8,50000.0,1
2025-12-03 10:00:00,,7.9,89,6.2,5.4,164.0,69.3,94.7,297.0,164.0,328.2,0,10.8,50000.0,1
2025-12-03 10:15:00,,8.0,89,6.3,5.5,194.0,93.7,100.3,376.5,194.0,350.3,0,10.8,50000.0,1
2025-12-03 10:30:00,,8.1,88,6.2,5.5,222.0,117.5,104.5,448.3,222.0,369.1,0,11.2,50000.0,1
2025-12-03 10:45:00,,8.2,88,6.3,5.6,241.0,133.4,107.6,488.2,241.0,384.6,1,11.2,50000.0,1
2025-12-03 11:00:00,,8.3,87,6.2,5.7,253.0,143.1,109.9,507.9,253.0,396.6,1,11.2,50000.0,1
2025-12-03 11:15:00,,8.4,86,6.2,5.8,259.0,147.7,111.3,513.1,259.0,405.2,2,11.2,50000.0,1
2025-12-03 11:30:00,,8.5,85,6.1,5.9,257.0,145.1,111.9,497.7,257.0,410.4,2,11.2,50000.0,1
2025-12-03 11:45:00,,8.7,83,6.0,6.0,247.0,134.8,112.2,460.8,247.0,412.0,3,11.2,50000.0,1
2025-12-03 12:00:00,,8.8,82,5.9,6.1,223.0,110.6,112.4,379.6,223.0,410.0,3,11.2,50000.0,1
2025-12-03 12:15:00,,8.8,80,5.6,6.1,195.0,83.5,111.5,290.6,195.0,404.6,3,11.5,50000.0,1
2025-12-03 12:30:00,,8.9,79,5.5,6.1,170.0,61.9,108.1,220.4,170.0,395.7,3,11.9,50000.0,1
2025-12-03 12:45:00,,9.0,77,5.2,6.0,157.0,52.9,104.1,194.4,157.0,383.3,3,12.2,50000.0,1
2025-12-03 13:00:00,,9.0,76,5.0,6.0,152.0,51.4,100.6,196.7,152.0,367.5,3,12.2,50000.0,1
2025-12-03 13:15:00,,9.2,75,5.0,6.2,150.0,52.9,97.1,213.8,150.0,348.3,3,11.9,42000.0,1
2025-12-03 13:30:00,,9.3,75,5.1,6.5,147.0,54.2,92.8,234.2,147.0,326.0,2,11.5,34000.0,1
2025-12-03 13:45:00,,9.5,75,5.3,6.7,141.0,53.6,87.4,251.1,141.0,300.4,1,10.8,26000.0,1
2025-12-03 14:00:00,,9.5,75,5.3,6.9,136.0,54.4,81.6,281.9,136.0,271.8,1,10.4,18000.0,1
2025-12-03 14:15:00,,9.5,76,5.5,6.9,127.0,52.3,74.7,306.1,127.0,240.3,1,10.1,17400.0,1
2025-12-03 14:30:00,,9.4,77,5.5,6.9,109.0,43.0,66.0,293.8,109.0,206.0,2,9.7,16800.0,1
2025-12-03 14:45:00,,9.2,78,5.5,6.7,82.0,27.6,54.4,230.1,82.0,169.1,3,9.7,16180.0,1
2025-12-03 15:00:00,,8.9,79,5.5,6.4,50.0,11.0,39.0,119.6,50.0,129.7,3,9.4,15580.0,1
2025-12-03 15:15:00,,8.5,81,5.5,6.1,23.0,1.8,21.2,28.5,23.0,87.9,3,9.0,14760.0,1
2025-12-03 15:30:00,,8.0,82,5.1,5.5,7.0,0.0,7.0,0.0,7.0,44.0,1,8.6,13920.0,1
2025-12-03 15:45:00,,7.4,84,4.9,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0,8.3,13100.0,0
2025-12-03 16:00:00,,7.1,85,4.8,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0,7.9,12260.0,0
2025-12-03 16:15:00,,7.1,85,4.8,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0,7.9,21700.0,0
2025-12-03 16:30:00,,7.3,84,4.8,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1,7.9,31140.0,0
2025-12-03 16:45:00,,7.6,83,4.9,5.1,0.0,0.0,0.0,0.0,0.0,0.0,2,8.3,40560.0,0
2025-12-03 17:00:00,,7.7,83,5.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,3,8.6,50000.0,0
2025-12-03 17:15:00,,7.8,83,5.1,5.2,0.0,0.0,0.0,0.0,0.0,0.0,3,9.4,40400.0,0
2025-12-03 17:30:00,,7.7,84,5.2,5.1,0.0,0.0,0.0,0.0,0.0,0.0,3,10.1,30800.0,0
2025-12-03 17:45:00,,7.7,85,5.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10.8,21200.0,0
2025-12-03 18:00:00,,7.5,86,5.3,4.8,0.0,0.0,0.0,0.0,0.0,0.0,3,11.2,11600.0,0
2025-12-03 18:15:00,,7.3,87,5.3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,3,10.8,21200.0,0
2025-12-03 18:30:00,,7.0,88,5.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,3,10.1,30800.0,0
2025-12-03 18:45:00,,6.7,90,5.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,3,9.4,40400.0,0
2025-12-03 19:00:00,,6.5,90,5.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,3,8.6,50000.0,0
2025-12-03 19:15:00,,6.6,89,4.9,4.2,0.0,0.0,0.0,0.0,0.0,0.0,3,8.3,50000.0,0
2025-12-03 19:30:00,,6.8,88,5.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,3,8.3,50000.0,0
2025-12-03 19:45:00,,7.1,87,5.1,4.7,0.0,0.0,0.0,0.0,0.0,0.0,3,8.6,50000.0,0
2025-12-03 20:00:00,,7.3,86,5.1,4.8,0.0,0.0,0.0,0.0,0.0,0.0,3,9.0,50000.0,0
2025-12-03 20:15:00,,7.3,87,5.3,4.8,0.0,0.0,0.0,0.0,0.0,0.0,3,9.7,39540.0,0
2025-12-03 20:30:00,,7.3,88,5.4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,3,10.8,29080.0,0
2025-12-03 20:45:00,,7.2,90,5.7,4.4,0.0,0.0,0.0,0.0,0.0,0.0,3,11.9,18600.0,0
2025-12-03 21:00:00,,7.1,91,5.8,4.2,0.0,0.0,0.0,0.0,0.0,0.0,3,12.6,8140.0,0
2025-12-03 21:15:00,,7.0,92,5.8,4.1,0.0,0.0,0.0,0.0,0.0,0.0,51,13.0,7780.0,0
2025-12-03 21:30:00,,6.9,93,5.8,3.9,0.0,0.0,0.0,0.0,0.0,0.0,51,13.0,7420.0,0
2025-12-03 21:45:00,,6.7,94,5.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,51,13.0,7060.0,0
2025-12-03 22:00:00,,6.5,94,5.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,51,13.0,6700.0,0
2025-12-03 22:15:00,,6.2,94,5.3,3.2,0.0,0.0,0.0,0.0,0.0,0.0,2,13.0,6680.0,0
2025-12-03 22:30:00,,5.8,94,4.9,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1,13.0,6660.0,0
2025-12-03 22:45:00,,5.5,94,4.6,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0,13.0,6620.0,0
2025-12-03 23:00:00,,5.3,94,4.4,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0,13.0,6600.0,0
2025-12-03 23:15:00,,5.5,94,4.6,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0,13.3,5900.0,0
2025-12-03 23:30:00,,6.0,95,5.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2,14.0,5200.0,0
2025-12-03 23:45:00,,6.5,96,5.9,3.4,0.0,0.0,0.0,0.0,0.0,0.0,3,14.4,4480.0,0
2025-12-04 00:00:00,,6.7,96,6.1,3.6,0.0,0.0,0.0,0.0,0.0,0.0,3,14.8,3780.0,0
2025-12-04 00:15:00,,6.6,96,6.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,3,14.8,3780.0,0
2025-12-04 00:30:00,,6.4,96,5.8,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2,14.0,3800.0,0
2025-12-04 00:45:00,,6.0,96,5.4,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1,13.7,3800.0,0
2025-12-04 01:00:00,,5.7,96,5.1,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0,13.3,3800.0,0
2025-12-04 01:15:00,,5.3,96,4.7,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1,13.0,3440.0,0
2025-12-04 01:30:00,,5.0,97,4.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0,2,13.0,3080.0,0
2025-12-04 01:45:00,,4.7,98,4.4,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3,12.6,2720.0,0
2025-12-04 02:00:00,,4.5,98,4.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,3,12.6,2360.0,0
2025-12-04 02:15:00,,4.5,98,4.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,3,12.6,2660.0,0
2025-12-04 02:30:00,,4.7,97,4.3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2,13.0,2980.0,0
2025-12-04 02:45:00,,4.9,97,4.5,1.7,0.0,0.0,0.0,0.0,0.0,0.0,2,13.0,3280.0,0
2025-12-04 03:00:00,,5.0,96,4.4,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1,13.3,3580.0,0
2025-12-04 03:15:00,,5.0,96,4.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,2,13.7,3740.0,0
2025-12-04 03:30:00,,4.8,95,4.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,2,13.7,3920.0,0
2025-12-04 03:45:00,,4.7,95,3.9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,3,14.0,4080.0,0
2025-12-04 04:00:00,,4.6,95,3.9,1.1,0.0,0.0,0.0,0.0,0.0,0.0,3,14.4,4240.0,0
2025-12-04 04:15:00,,4.7,95,3.9,1.1,0.0,0.0,0.0,0.0,0.0,0.0,3,14.8,4100.0,0
2025-12-04 04:30:00,,4.8,96,4.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,3,14.8,3960.0,0
2025-12-04 04:45:00,,5.0,96,4.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,3,15.1,3800.0,0
2025-12-04 05:00:00,,5.1,96,4.5,1.6,0.0,0.0,0.0,0.0,0.0,0.0,3,15.5,3660.0,0
2025-12-04 05:15:00,,5.2,96,4.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,3,15.8,4620.0,0
2025-12-04 05:30:00,,5.3,95,4.5,1.6,0.0,0.0,0.0,0.0,0.0,0.0,3,16.6,5580.0,0
2025-12-04 05:45:00,,5.4,95,4.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,3,16.9,6540.0,0
2025-12-04 06:00:00,,5.4,94,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3,17.3,7500.0,0
2025-12-04 06:15:00,,5.3,93,4.3,1.4,0.0,0.0,0.0,0.0,0.0,0.0,3,17.3,18120.0,0
2025-12-04 06:30:00,,5.3,93,4.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3,16.6,28760.0,0
2025-12-04 06:45:00,,5.2,92,4.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,3,16.2,39380.0,0
2025-12-04 07:00:00,,5.1,92,3.9,1.3,0.0,0.0,0.0,0.0,0.0,0.0,3,16.2,50000.0,0
2025-12-04 07:15:00,,5.1,92,3.9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,3,16.9,50000.0,0
2025-12-04 07:30:00,,5.0,92,3.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,3,18.0,50000.0,0
2025-12-04 07:45:00,,4.9,92,3.7,0.7,1.0,0.0,1.0,0.0,0.0,5.1,3,19.1,50000.0,1
2025-12-04 08:00:00,,5.0,92,3.8,0.6,10.0,0.3,9.7,7.4,10.0,44.2,3,19.8,50000.0,1
2025-12-04 08:15:00,,5.1,92,3.9,0.8,20.0,0.9,19.1,14.9,20.0,87.9,3,19.8,50000.0,1
2025-12-04 08:30:00,,5.4,92,4.2,1.1,29.0,1.7,27.3,18.6,29.0,129.4,3,19.8,50000.0,1
2025-12-04 08:45:00,,5.7,91,4.3,1.5,41.0,3.7,37.3,30.8,41.0,168.7,3,19.4,50000.0,1
2025-12-04 09:00:00,,5.9,91,4.5,1.7,57.0,7.8,49.2,53.1,57.0,205.4,3,19.8,50000.0,1
2025-12-04 09:15:00,,6.0,91,4.6,1.7,76.0,14.4,61.6,84.6,76.0,239.5,3,20.5,50000.0,1
2025-12-04 09:30:00,,6.1,91,4.7,1.7,94.0,21.8,72.2,113.6,94.0,270.8,3,21.6,50000.0,1
2025-12-04 09:45:00,,6.2,90,4.7,1.5,103.0,24.4,78.6,115.1,103.0,299.2,3,23.0,50000.0,1
2025-12-04 10:00:00,,6.3,90,4.8,1.5,101.0,20.8,80.2,90.1,101.0,324.5,3,23.8,50000.0,1
2025-12-04 10:15:00,,6.5,89,4.8,1.8,91.0,14.2,76.8,57.5,91.0,346.6,3,24.1,41980.0,1
2025-12-04 10:30:00,,6.8,89,5.1,2.0,80.0,9.1,70.9,35.0,80.0,365.5,3,24.5,33980.0,1
2025-12-04 10:45:00,,7.1,88,5.2,2.3,72.0,6.3,65.7,23.4,72.0,381.1,3,24.5,25960.0,1
2025-12-04 11:00:00,,7.2,88,5.3,2.4,67.0,4.9,62.1,17.7,67.0,393.3,3,24.8,17940.0,1
2025-12-04 11:15:00,,7.1,89,5.4,2.3,63.0,4.0,59.0,14.1,63.0,402.0,51,25.2,25960.0,1
2025-12-04 11:30:00,,6.9,90,5.4,2.0,58.0,3.1,54.9,10.8,58.0,407.2,51,25.6,33980.0,1
2025-12-04 11:45:00,,6.6,91,5.3,1.7,50.0,2.0,48.0,7.0,50.0,408.9,51,25.9,41980.0,1
2025-12-04 12:00:00,,6.5,92,5.3,1.5,39.0,1.0,38.0,3.5,39.0,407.0,51,26.3,50000.0,1
2025-12-04 12:15:00,,6.5,92,5.3,1.4,27.0,0.4,26.6,1.4,27.0,401.7,51,26.6,39600.0,1
2025-12-04 12:30:00,,6.6,92,5.4,1.6,17.0,0.1,16.9,0.5,17.0,392.9,51,26.6,29180.0,1
2025-12-04 12:45:00,,6.7,91,5.4,1.7,12.0,0.1,11.9,0.2,12.0,380.6,51,26.6,18780.0,1
2025-12-04 13:00:00,,6.8,91,5.4,1.7,9.0,0.0,9.0,0.1,9.0,364.9,51,27.0,8360.0,1
2025-12-04 13:15:00,,6.7,91,5.4,1.5,8.0,0.0,8.0,0.0,8.0,345.9,3,27.7,8500.0,1
2025-12-04 13:30:00,,6.6,90,5.1,1.3,8.0,0.0,8.0,0.0,8.0,323.6,3,28.4,8620.0,1
2025-12-04 13:45:00,,6.5,90,5.0,1.1,8.0,0.0,8.0,0.0,8.0,298.2,3,29.2,8760.0,1
2025-12-04 14:00:00,,6.4,90,4.9,0.9,7.0,0.0,7.0,0.0,7.0,269.7,3,29.5,8880.0,1
2025-12-04 14:15:00,,6.3,90,4.8,0.9,7.0,0.0,7.0,0.0,7.0,238.3,3,28.8,8600.0,1
2025-12-04 14:30:00,,6.3,91,4.9,0.9,7.0,0.0,7.0,0.0,7.0,204.1,3,28.1,8340.0,1
2025-12-04 14:45:00,,6.2,92,5.0,1.1,7.0,0.0,7.0,0.0,7.0,167.2,3,26.6,8060.0,1
2025-12-04 15:00:00,,6.2,92,5.0,1.2,7.0,0.0,7.0,0.0,7.0,127.9,3,25.6,7780.0,1
2025-12-04 15:15:00,,6.2,92,5.0,1.4,6.0,0.0,6.0,0.0,6.0,86.2,51,24.5,18340.0,1
2025-12-04 15:30:00,,6.4,92,5.2,1.7,4.0,0.0,4.0,0.0,4.0,42.4,51,23.8,28900.0,1
2025-12-04 15:45:00,,6.5,92,5.3,2.1,0.0,0.0,0.0,0.0,0.0,4.3,51,22.7,39440.0,0
2025-12-04 16:00:00,,6.6,92,5.4,2.2,0.0,0.0,0.0,0.0,0.0,0.0,51,22.0,50000.0,0
2025-12-04 16:15:00,,6.5,92,5.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,3,21.2,39420.0,0
2025-12-04 16:30:00,,6.4,93,5.4,2.2,0.0,0.0,0.0,0.0,0.0,0.0,3,20.9,28820.0,0
2025-12-04 16:45:00,,6.3,93,5.3,2.2,0.0,0.0,0.0,0.0,0.0,0.0,2,20.2,18240.0,0
2025-12-04 17:00:00,,6.2,94,5.3,2.2,0.0,0.0,0.0,0.0,0.0,0.0,2,19.4,7640.0,0
2025-12-04 17:15:00,,6.2,95,5.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2,18.0,6700.0,0
2025-12-04 17:30:00,,6.2,95,5.5,2.8,0.0,0.0,0.0,0.0,0.0,0.0,3,16.2,5760.0,0
2025-12-04 17:45:00,,6.3,96,5.7,3.1,0.0,0.0,0.0,0.0,0.0,0.0,3,14.4,4820.0,0
2025-12-04 18:00:00,,6.3,96,5.7,3.3,0.0,0.0,0.0,0.0,0.0,0.0,3,13.3,3880.0,0
2025-12-04 18:15:00,,6.2,96,5.6,3.3,0.0,0.0,0.0,0.0,0.0,0.0,3,13.0,3680.0,0
2025-12-04 18:30:00,,6.2,97,5.7,3.2,0.0,0.0,0.0,0.0,0.0,0.0,2,13.3,3460.0,0
2025-12-04 18:45:00,,6.1,97,5.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2,13.7,3260.0,0
2025-12-04 19:00:00,,6.0,97,5.6,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1,14.0,3040.0,0
2025-12-04 19:15:00,,6.0,97,5.6,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1,14.4,3020.0,0
2025-12-04 19:30:00,,6.1,97,5.6,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1,14.8,3000.0,0
2025-12-04 19:45:00,,6.1,97,5.6,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1,15.1,2960.0,0
2025-12-04 20:00:00,,6.0,97,5.6,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1,15.1,2940.0,0
2025-12-04 20:15:00,,5.8,97,5.3,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1,14.8,2980.0,0
2025-12-04 20:30:00,,5.4,97,5.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0,14.4,3000.0,0
2025-12-04 20:45:00,,5.1,97,4.6,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0,14.0,3040.0,0
2025-12-04 21:00:00,,4.9,97,4.5,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0,13.7,3060.0,0
2025-12-04 21:15:00,,5.0,97,4.5,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0,14.0,3240.0,0
2025-12-04 21:30:00,,5.2,97,4.7,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,14.4,3420.0,0
2025-12-04 21:45:00,,5.4,96,4.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.1,3600.0,0
2025-12-04 22:00:00,,5.6,96,5.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0,15.1,3780.0,0
2025-12-04 22:15:00,,5.8,96,5.2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0,14.8,3720.0,0
2025-12-04 22:30:00,,5.9,96,5.3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0,14.0,3640.0,0
2025-12-04 22:45:00,,6.0,96,5.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13.0,3580.0,0
2025-12-04 23:00:00,,5.9,96,5.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.9,3500.0,0
2025-12-04 23:15:00,,5.5,96,4.9,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0,10.4,3880.0,0
2025-12-04 23:30:00,,4.9,95,4.1,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,4260.0,0
2025-12-04 23:45:00,,4.2,95,3.5,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1,7.6,4640.0,0
2025-12-05 00:00:00,,3.7,95,3.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1,6.8,5020.0,0
2025-12-05 00:15:00,,3.4,96,2.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2,7.2,3800.0,0
2025-12-05 00:30:00,,3.2,98,2.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2,8.3,2600.0,0
2025-12-05 00:45:00,,3.1,99,3.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3,9.7,1380.0,0
2025-12-05 01:00:00,,3.0,100,3.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,45,10.4,160.0,0
2025-12-05 01:15:00,,3.0,99,2.9,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,3,10.4,1200.0,0
2025-12-05 01:30:00,,3.1,98,2.8,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,2,10.4,2260.0,0
2025-12-05 01:45:00,,3.1,96,2.6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.1,3300.0,0
2025-12-05 02:00:00,,3.1,95,2.4,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,9.7,4340.0,0
2025-12-05 02:15:00,,2.9,94,2.1,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,9.7,15760.0,0
2025-12-05 02:30:00,,2.7,94,1.8,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,9.7,27180.0,0
2025-12-05 02:45:00,,2.4,94,1.6,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0,10.1,38580.0,0
2025-12-05 03:00:00,,2.3,94,1.4,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0,10.1,50000.0,0
2025-12-05 03:15:00,,2.4,95,1.7,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,1,10.1,37540.0,0
2025-12-05 03:30:00,,2.6,97,2.1,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,2,10.4,25080.0,0
2025-12-05 03:45:00,,2.8,99,2.6,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,3,10.4,12600.0,0
2025-12-05 04:00:00,,2.7,100,2.7,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,45,10.4,140.0,0
2025-12-05 04:15:00,,2.3,100,2.3,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,45,10.4,140.0,0
2025-12-05 04:30:00,,1.7,100,1.7,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,45,10.8,140.0,0
2025-12-05 04:45:00,,1.1,100,1.1,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,45,10.8,140.0,0
2025-12-05 05:00:00,,0.8,100,0.8,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,45,10.8,140.0,0
2025-12-05 05:15:00,,0.7,99,0.6,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,2,10.4,1700.0,0
2025-12-05 05:30:00,,0.9,97,0.5,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,1,9.7,3240.0,0
2025-12-05 05:45:00,,1.1,95,0.4,-2.3,0.0,0.0,0.0,0.0,0.0,0.0,0,9.4,4800.0,0
2025-12-05 06:00:00,,1.4,94,0.5,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,6340.0,0
2025-12-05 06:15:00,,1.6,95,0.9,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0,9.0,4800.0,0
2025-12-05 06:30:00,,1.9,96,1.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,1,9.7,3240.0,0
2025-12-05 06:45:00,,2.2,98,1.9,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10.1,1700.0,0
2025-12-05 07:00:00,,2.3,99,2.1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,45,10.4,140.0,0
2025-12-05 07:15:00,,2.1,99,1.9,-1.3,0.0,0.0,0.0,0.0,0.0,0.0,45,10.8,140.0,0
2025-12-05 07:30:00,,1.7,99,1.5,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,45,10.8,140.0,0
2025-12-05 07:45:00,,1.2,99,1.1,-2.3,1.0,0.0,1.0,0.0,0.0,3.4,45,10.8,120.0,1
2025-12-05 08:00:00,,0.9,99,0.8,-2.7,8.0,0.0,8.0,0.8,8.0,40.2,45,11.2,120.0,1
2025-12-05 08:15:00,,0.7,99,0.6,-3.0,19.0,0.8,18.2,14.0,19.0,84.0,45,11.9,120.0,1
2025-12-05 08:30:00,,0.6,99,0.4,-3.3,31.0,2.4,28.6,27.3,31.0,125.5,45,12.6,140.0,1
2025-12-05 08:45:00,,0.5,99,0.3,-3.6,44.0,4.9,39.1,42.1,44.0,164.8,45,13.7,140.0,1
2025-12-05 09:00:00,,0.6,99,0.4,-3.5,58.0,8.4,49.6,58.9,58.0,201.6,45,14.0,140.0,1
2025-12-05 09:15:00,,0.9,99,0.7,-3.2,72.0,12.6,59.4,75.4,72.0,235.8,45,14.0,160.0,1
2025-12-05 09:30:00,,1.4,99,1.2,-2.5,85.0,16.9,68.1,89.0,85.0,267.1,45,13.7,180.0,1
